id,name,state,zip,website
3908,HAZLETON AREA CAREER CENTER,PA,18202,www.hasdk12.org/
3909,CENTRAL ARIZONA COLLEGE,AZ,85128,www.centralaz.edu/
3910,BE'ER YAAKOV TALMUDIC SEMINARY,NY,10977,byts.edu/
3911,CLAFLIN UNIVERSITY,SC,29115,www.claflin.edu/
3912,MARY BALDWIN UNIVERSITY,VA,24401,https://www.marybaldwin.edu/
3913,EMPIRE BEAUTY SCHOOL-WEST GREENSBORO,NC,27407,www.empire.edu/
3914,CLOUD COUNTY COMMUNITY COLLEGE,KS,66901,https://www.cloud.edu/
3915,MISSISSIPPI GULF COAST COMMUNITY COLLEGE,MS,39573,https://www.mgccc.edu/
3916,LORAIN COUNTY JOINT VOCATIONAL SCHOOL DISTRICT,OH,44074,https://www.lcjvs.com/loraincountyadultcareercenter_home.aspx
3917,NORTHWEST ARKANSAS COMMUNITY COLLEGE,AR,72712,www.nwacc.edu/
3918,ALEXANDER PAUL INSTITUTE OF HAIR DESIGN,NC,27858,https://www.alexanderpaul.edu/
3919,UNITED STATES COAST GUARD ACADEMY,CT,06320,https://www.uscga.edu/
3920,UNIVERSITY OF WISCONSIN-RIVER FALLS,WI,54022,https://www.uwrf.edu/
3921,AMERICAN CAREER COLLEGE-ONTARIO,CA,91764,https://americancareercollege.edu/
3922,FEDERICO BEAUTY INSTITUTE,CA,95834,federico.edu/
3923,COLLEGE OF THE SISKIYOUS,CA,96094,www.siskiyous.edu/
3924,MOREHOUSE SCHOOL OF MEDICINE,GA,30310,www.msm.edu/
3925,ALICE LLOYD COLLEGE,KY,41844,www.alc.edu/
3926,COLORADO STATE UNIVERSITY-FORT COLLINS,CO,80523,colostate.edu/
3927,CUYAMACA COLLEGE,CA,92019,https://www.cuyamaca.edu/
3928,ANDERSON UNIVERSITY,IN,46012,https://anderson.edu/
3929,UNION PRESBYTERIAN SEMINARY,VA,23227,www.upsem.edu/
3930,LYNN UNIVERSITY,FL,33431,www.lynn.edu/
3931,HOLY CROSS COLLEGE,IN,46556,www.hcc-nd.edu/
3932,KALAMAZOO COLLEGE,MI,49006,www.kzoo.edu/
3933,ST LOUIS COLLEGE OF HEALTH CAREERS-ST LOUIS,MO,63110,www.slchc.edu/
3934,CORNELL UNIVERSITY,NY,14853,www.cornell.edu/
3935,LINCOLN COLLEGE OF TECHNOLOGY-MARIETTA,GA,30067,www.lincolntech.edu/campus/marietta-ga
3936,UNIVERSAL THERAPEUTIC MASSAGE INSTITUTE,NM,87107,www.utmi.com/
3937,MDT COLLEGE OF HEALTH SCIENCES,OH,44143,www.atsinstitute.edu/
3938,DIVERS INSTITUTE OF TECHNOLOGY,WA,98103,www.diversinstitute.edu/
3939,CENTENARY UNIVERSITY,NJ,07840,www.centenaryuniversity.edu/
3940,GRACE SCHOOL OF THEOLOGY,TX,77384,www.gsot.edu/
3941,PIMA MEDICAL INSTITUTE-SEATTLE,WA,98115,pmi.edu/
3942,MADISON ONEIDA BOCES-PRACTICAL NURSING PROGRAM,NY,13478,www.moboces.org/programs_services/adulted/health_occupations
3943,WINEBRENNER THEOLOGICAL SEMINARY,OH,45840,winebrenner.edu/
3944,COMPU-MED VOCATIONAL CAREERS CORP,FL,33012,compumed.edu/
3945,FAITH INTERNATIONAL UNIVERSITY,WA,98407,https://www.faithseminary.edu/
3946,UEI COLLEGE-GARDENA,CA,90247,https://www.uei.edu/
3947,CAPRI COLLEGE-CEDAR RAPIDS,IA,52404,www.capricollege.edu/
3948,BLACKBURN COLLEGE,IL,62626,www.blackburn.edu/
3949,EDGECOMBE COMMUNITY COLLEGE,NC,27886,www.edgecombe.edu/
3950,JACKSON STATE UNIVERSITY,MS,39217,https://www.jsums.edu/
3951,DUTCHESS COMMUNITY COLLEGE,NY,12601,www.sunydutchess.edu/
3952,MONTANA STATE UNIVERSITY,MT,59717,www.montana.edu/
3953,MANHATTAN COLLEGE,NY,10471,www.manhattan.edu/
3954,SUNY-SYSTEM OFFICE,NY,12246,www.suny.edu/
3955,CAMEO COLLEGE OF ESSENTIAL BEAUTY,UT,84107,www.cameocollege.com/
3956,EVANS HAIRSTYLING COLLEGE-ST GEORGE,UT,84770,evanscollege.com/
3957,ARKANSAS STATE UNIVERSITY SYSTEM,AR,72201,www.asusystem.edu/
3958,HOLYOKE COMMUNITY COLLEGE,MA,01040,www.hcc.edu/
3959,WEST COAST UNIVERSITY-DALLAS,TX,75247,westcoastuniversity.edu/
3960,PIERCE COLLEGE DISTRICT,WA,98498,www.pierce.ctc.edu/
3961,NORTH SEATTLE COLLEGE,WA,98103,www.northseattle.edu/
3962,HUNTINGDON COUNTY CAREER AND TECHNOLOGY CENTER,PA,17060,www.hcctc.org/
3963,NORWICH UNIVERSITY,VT,05663,www.norwich.edu/
3964,BLACK HAWK COLLEGE,IL,61265,www.bhc.edu/
3965,REED COLLEGE,OR,97202,https://www.reed.edu/
3966,COSMETOLOGY & SPA ACADEMY,IL,60014,www.cosmetologyandspaacademy.edu/
3967,MANSFIELD UNIVERSITY OF PENNSYLVANIA,PA,16933,www.mansfield.edu/
3968,UTAH VALLEY UNIVERSITY,UT,84058,www.uvu.edu/
3969,METROPOLITAN STATE UNIVERSITY OF DENVER,CO,80217,www.msudenver.edu/
3970,EAST TENNESSEE STATE UNIVERSITY,TN,37614,www.etsu.edu/
3971,FAUST INSTITUTE OF COSMETOLOGY-STORM LAKE,IA,50588,www.faustinstitute.com/
3972,CRESCENT CITY BARTENDING SCHOOL,LA,70119,crescent.edu/
3973,FOOTHILL-DE ANZA COMMUNITY COLLEGE DISTRICT,CA,94022,www.fhda.edu/
3974,HOUSATONIC COMMUNITY COLLEGE,CT,06604,www.hcc.commnet.edu/
3975,LEWIS UNIVERSITY,IL,60446,www.lewisu.edu/
3976,CHEMEKETA COMMUNITY COLLEGE,OR,97305,www.chemeketa.edu/
3977,WESTERN OREGON UNIVERSITY,OR,97361,www.wou.edu/
3978,KUTZTOWN UNIVERSITY OF PENNSYLVANIA,PA,19530,https://www.kutztown.edu/
3979,COASTLINE COMMUNITY COLLEGE,CA,92708,www.coastline.edu/
3980,FOOTHILL COLLEGE,CA,94022,https://foothill.edu/
3981,SOUTHWESTERN CHRISTIAN UNIVERSITY,OK,73008,www.swcu.edu/
3982,EMMA'S BEAUTY ACADEMY-JUANA DIAZ,PR,00795,www.ebajuanadiaz.com/
3983,AUTOMECA TECHNICAL COLLEGE-PONCE,PR,00731,www.automeca.com/
3984,COMPASS CAREER COLLEGE,LA,70403,www.compasscareercollege.net/
3985,COLEGIO DE CINEMATOGRAFÍA ARTES Y TELEVISION,PR,00961,https://www.ccatpuertorico.com/
3986,EXPERTISE COSMETOLOGY INSTITUTE,NV,89106,www.expertisebeauty.com/
3987,JOHN WESLEY INTERNATIONAL BARBER AND BEAUTY COLLEGE,CA,90813,https://www.johnwesleybarberbeauty.com/
3988,CITY COLLEGE-GAINESVILLE,FL,32607,https://www.citycollege.edu/
3989,MUSKEGON COMMUNITY COLLEGE,MI,49442,www.muskegoncc.edu/
3990,PORT HURON COSMETOLOGY COLLEGE,MI,48329,www.michigancollegeofbeauty.com/
3991,MISSISSIPPI COMMUNITY COLLEGE BOARD,MS,39211,www.mccb.edu/
3992,TRUCKEE MEADOWS COMMUNITY COLLEGE,NV,89512,www.tmcc.edu/
3993,STRAYER UNIVERSITY-MARYLAND,MD,20746,www.strayer.edu/campus-locations/maryland/prince-georges
3994,LA JAMES INTERNATIONAL COLLEGE-DAVENPORT,IA,52806,www.ljic.edu/
3995,BROOME DELAWARE TIOGA BOCES-PRACTICAL NURSING PROGRAM,NY,13905,www.btboces.org/
3996,VET TECH INSTITUTE OF HOUSTON,TX,77027,vti.edu/
3997,BASTYR UNIVERSITY,WA,98028,www.bastyr.edu/
3998,ALBERTUS MAGNUS COLLEGE,CT,06511,https://www.albertus.edu/
3999,NORTH CENTRAL UNIVERSITY,MN,55404,www.northcentral.edu/
4000,MECHON L'HOYROA,NY,10952,https://www.mechonlhoyroa.com/
4001,NASHVILLE FILM INSTITUTE,TN,37210,nfi.edu/
4002,KOR BEAUTY ACADEMY,AZ,85382,korbeautyacademy.org/
4003,GWINNETT INSTITUTE,FL,32826,www.gwinnettcollege.edu/
4004,L MAKEUP INSTITUTE,NV,89145,lmakeupinstitute.edu/
4005,UNIVERSITY OF WISCONSIN-MILWAUKEE FLEX,WI,53201,https://flex.wisconsin.edu/
4006,GA BEAUTY & BARBER SCHOOL,TX,78501,www.ganailsbeauty.com/
4007,ABC ADULT SCHOOL,CA,90703,https://www.abcadultschool.edu/
4008,ELITE ACADEMY OF HAIR DESIGN,OH,43906,www.eliteacademyofhairdesign.com/
4009,HAVEN UNIVERSITY,CA,92840,www.haven.edu/
4010,DELUXE BARBER COLLEGE,TX,78217,www.deluxebarbercollege.com/
4011,AMERICAN INSTITUTE OF HEALTHCARE & TECHNOLOGY,CT,06615,https://www.aiht.edu
4012,THOMAS AQUINAS COLLEGE - NEW ENGLAND,MA,01360,NOT AVAILABLE
4013,K & G 5 STAR BARBER COLLEGE,TX,77573,www.kandgbarbercollege.com/
4014,GOULD'S ACADEMY,TN,38119,www.gouldsacademy.com/
4015,THE SALON PROFESSIONAL ACADEMY-APPLETON,WI,54915,https://www.tspaappleton.com/
4016,ABCO TECHNOLOGY,CA,90304,www.abcotechnology.edu/
4017,STRAYER UNIVERSITY-NEW JERSEY,NJ,08002,www.strayer.edu/campus-locations/new-jersey/cherry-hill
4018,CALIFORNIA INSTITUTE OF ADVANCED MANAGEMENT,CA,91803,ciam.edu/
4019,FLORIDA STATE COLLEGE AT JACKSONVILLE,FL,32202,www.fscj.edu/
4020,CARIBBEAN UNIVERSITY-BAYAMON,PR,00960,www.caribbean.edu/
4021,IMAGE MAKER BEAUTY INSTITUTE,TN,37075,www.imagemakerbeauty.com/
4022,WESTERN TECHNICAL COLLEGE,TX,79927,www.westerntech.edu/
4023,ROSS MEDICAL EDUCATION CENTER-LAFAYETTE,IN,47905,www.rosseducation.edu/
4024,HUSSIAN COLLEGE-DAYMAR COLLEGE NASHVILLE,TN,37214,www.daymarcollege.edu/
4025,NORTHEAST MISSISSIPPI COMMUNITY COLLEGE,MS,38829,www.nemcc.edu/
4026,SAM HOUSTON STATE UNIVERSITY,TX,77340,www.shsu.edu/
4027,TIDEWATER COMMUNITY COLLEGE,VA,23510,www.tcc.edu/
4028,AVEDA INSTITUTE-DENVER,CO,80202,www.avedainstitutedenver.com/
4029,JOLIE HAIR AND BEAUTY ACADEMY-WILKES-BARRE,PA,18702,www.jolieacademy.com/
4030,HELLENIC COLLEGE-HOLY CROSS GREEK ORTHODOX SCHOOL OF THEOLOGY,MA,02445,www.hchc.edu/
4031,ROSS MEDICAL EDUCATION CENTER-GRANGER,IN,46530,www.rosseducation.edu/
4032,UNIVERSITY OF SCRANTON,PA,18510,www.scranton.edu/
4033,NORTHEASTERN TECHNICAL COLLEGE,SC,29520,www.netc.edu/
4034,TEXAS A & M UNIVERSITY-CORPUS CHRISTI,TX,78412,www.tamucc.edu/
4035,MIDWEST TECHNICAL INSTITUTE-RIDGELAND,MS,39157,deltatechnicalcollege.com/
4036,BRAND COLLEGE,CA,91203,brandcollege.edu/
4037,HOUSTON BAPTIST UNIVERSITY,TX,77074,https://www.hbu.edu/
4038,INNOVATE SALON ACADEMY,NJ,07080,www.innovatesalonacademy.com/
4039,WASHINGTON AND LEE UNIVERSITY,VA,24450,www.wlu.edu/
4040,PELLISSIPPI STATE COMMUNITY COLLEGE,TN,37933,www.pstcc.edu/
4041,NAVARRO COLLEGE,TX,75110,www.navarrocollege.edu/
4042,TINT SCHOOL OF MAKEUP & COSMETOLOGY-SEATTLE,WA,98121,tintseattlecosmetologyschool.com/
4043,PAUL MITCHELL THE SCHOOL-TOLEDO,OH,43560,https://paulmitchell.edu/toledo
4044,AVEDA INSTITUTE-PROVO,UT,84601,avedainstituteprovo.com/
4045,VAUGHN COLLEGE OF AERONAUTICS AND TECHNOLOGY,NY,11369,www.vaughn.edu/
4046,NEW YORK UNIVERSITY,NY,10012,www.nyu.edu/
4047,UNIVERSITY OF CALIFORNIA-SANTA BARBARA,CA,93106,www.ucsb.edu/
4048,SHASTA COLLEGE,CA,96003,https://www.shastacollege.edu/
4049,PROVIDENCE CHRISTIAN COLLEGE,CA,91101,www.providencecc.edu/
4050,SOUTH UNIVERSITY-SAVANNAH ONLINE,GA,31406,www.southuniversity.edu/online#location=Online Programs
4051,VILLANOVA UNIVERSITY,PA,19085,www.villanova.edu/
4052,CENTRAL WASHINGTON UNIVERSITY,WA,98926,www.cwu.edu/
4053,SOUTH UNIVERSITY-WEST PALM BEACH,FL,33411,"www.southuniversity.edu/west-palm-beach#location=West Palm Beach, FL"
4054,GEORGETOWN UNIVERSITY,DC,20057,www.georgetown.edu/
4055,WRIGHT BEAUTY ACADEMY,MI,49015,wba.edu
4056,CRANBROOK ACADEMY OF ART,MI,48304,https://cranbrookart.edu/
4057,STEVENS INSTITUTE OF TECHNOLOGY,NJ,07030,www.stevens.edu/
4058,BRYANT & STRATTON COLLEGE-BUFFALO,NY,14203,https://www.bryantstratton.edu/
4059,FARMINGDALE STATE COLLEGE,NY,11735,www.farmingdale.edu/
4060,MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,PA,17044,www.academynursing.com/
4061,CENTURA COLLEGE-RICHMOND MAIN,VA,23235,https://www.centuracollege.edu/campuses/richmond/
4062,ACUPUNCTURE AND MASSAGE COLLEGE,FL,33176,www.amcollege.edu/
4063,HAIR ACADEMY II,MD,20748,hairacademy2.com/
4064,QUEST COLLEGE,TX,78229,www.questcollege.edu/
4065,NATIONAL BEAUTY COLLEGE,CO,80221,www.nationalbeautycollege.edu/
4066,UNITED TRIBES TECHNICAL COLLEGE,ND,58504,https://www.uttc.edu/
4067,PENNSYLVANIA GUNSMITH SCHOOL,PA,15202,https://pagunsmith.edu/
4068,GEORGIA INSTITUTE OF COSMETOLOGY,GA,30606,gic.edu/
4069,MODERN HAIRSTYLING INSTITUTE-CAROLINA,PR,00985,www.modern.edu/
4070,MARSHALL B KETCHUM UNIVERSITY,CA,92831,www.ketchum.edu/
4071,FORMATIONS INSTITUTE OF COSMETOLOGY & BARBERING,OK,73801,formationsinstitute.org/
4072,ENDICOTT COLLEGE,MA,01915,www.endicott.edu/
4073,OMEGA STUDIOS' SCHOOL OF APPLIED RECORDING ARTS & SCIENCES,MD,20852,www.omegastudios.com/
4074,EMPIRE BEAUTY SCHOOL-SOMERSWORTH,NH,03878,www.empirebeautyschools.com/
4075,OHR HAMEIR THEOLOGICAL SEMINARY,NY,10566,https://ohrhameir.com/
4076,UNIVERSITY OF ROCHESTER,NY,14627,https://www.rochester.edu/
4077,UNIVERSITY OF MONTEVALLO,AL,35115,www.montevallo.edu/
4078,OAKWOOD UNIVERSITY,AL,35896,https://www2.oakwood.edu/
4079,SALON SUCCESS ACADEMY-CORONA,CA,92881,www.gotobeautyschool.com/
4080,COLUMBUS TECHNICAL COLLEGE,GA,31904,www.columbustech.edu/
4081,UNITED STATES SPORTS ACADEMY,AL,36526,www.ussa.edu/
4082,SUMMIT SALON ACADEMY,IN,46013,www.andersonsalonacademy.com/
4083,EMPIRE BEAUTY SCHOOL-NASHVILLE,TN,37027,www.empire.edu/
4084,SOUTH UNIVERSITY-AUSTIN,TX,78681,"www.southuniversity.edu/austin#location=Austin, TX"
4085,THE UNIVERSITY OF TEXAS AT ARLINGTON,TX,76013,https://www.uta.edu/
4086,SAE INSTITUTE OF TECHNOLOGY-NASHVILLE,TN,37203,www.nashville.sae.edu/
4087,CLARION UNIVERSITY OF PENNSYLVANIA,PA,16214,https://www.clarion.edu/
4088,OHIO DOMINICAN UNIVERSITY,OH,43219,www.ohiodominican.edu/
4089,SAINT MARY-OF-THE-WOODS COLLEGE,IN,47876,www.smwc.edu/
4090,WEST VIRGINIA UNIVERSITY AT PARKERSBURG,WV,26104,www.wvup.edu/
4091,MERCY-ST LUKE'S SCHOOL OF RADIOLOGIC TECHNOLOGY,IA,52402,https://www.unitypoint.org/cedarrapids/school-of-radiologic-technology.aspx
4092,ATA COLLEGE,OK,74146,www.ata.edu/
4093,SCRIPPS COLLEGE,CA,91711,www.scrippscollege.edu/
4094,CITY COLLEGES OF CHICAGO-HARRY S TRUMAN COLLEGE,IL,60640,ccc.edu/colleges/truman/pages/default.aspx
4095,NICHOLLS STATE UNIVERSITY,LA,70310,www.nicholls.edu/
4096,PALO ALTO UNIVERSITY,CA,94304,www.paloaltou.edu/
4097,CORTIVA INSTITUTE-CROMWELL,CT,06416,www.cortiva.edu/
4098,WILLIAM PENN UNIVERSITY,IA,52577,https://www.wmpenn.edu/
4099,PHILANDER SMITH COLLEGE,AR,72202,https://www.philander.edu/
4100,COLLEGE OF ALAMEDA,CA,94501,alameda.peralta.edu/
4101,LINCOLN COLLEGE OF TECHNOLOGY-INDIANAPOLIS,IN,46268,www.lincolntech.edu/campus/indianapolis-in
4102,CINCINNATI COLLEGE OF MORTUARY SCIENCE,OH,45224,www.ccms.edu/
4103,CONCORDE CAREER COLLEGE-PORTLAND,OR,97232,https://www.concorde.edu/campus/portland-oregon
4104,CORINTH ACADEMY OF COSMETOLOGY,MS,38834,corinthacademyofcosmetology.net/
4105,PORTER AND CHESTER INSTITUTE OF HAMDEN,CT,06514,www.porterchester.edu/
4106,BLADES SCHOOL OF HAIR DESIGN,MD,20619,bladesschoolofhairdesign.net/
4107,OAK HILLS CHRISTIAN COLLEGE,MN,56601,www.oakhills.edu/
4108,SOUTHERN UNIVERSITY LAW CENTER,LA,70813,www.sulc.edu/
4109,UNION COLLEGE,NY,12308,www.union.edu/
4110,CHARLES R DREW UNIVERSITY OF MEDICINE AND SCIENCE,CA,90059,www.cdrewu.edu/
4111,INDIAN RIVER STATE COLLEGE,FL,34981,www.irsc.edu/
4112,ACADEMY OF HAIR DESIGN-LAS VEGAS,NV,89146,www.ahdvegas.com/
4113,HERKIMER COUNTY BOCES-PRACTICAL NURSING PROGRAM,NY,13357,www.herkimer-boces.org/lpn
4114,TOTALLY COSMO SCHOOL OF MODERN COSMETOLOGY,OK,74728,https://totallycosmo.com/
4115,HCI COLLEGE,FL,33409,www.hci.edu/
4116,GADSDEN TECHNICAL INSTITUTE,FL,32351,www.gadsdentech.org/
4117,ROSS COLLEGE-GRAND RAPIDS NORTH,MI,49525,www.rosseducation.edu/
4118,FORTIS COLLEGE-CUTLER BAY,FL,33157,https://fortis.edu/campuses/florida/cutler-bay/19600-south-dixie-highway-cutler-bay-fl.aspx
4119,"AVENUE ACADEMY, A COSMETOLOGY INSTITUTE",NM,87112,www.theavenueacademy.com/
4120,INSTALLER INSTITUTE,FL,32117,installerinstitute.edu/
4121,PAUL MITCHELL THE SCHOOL-SAN JOSE,CA,95113,https://paulmitchell.edu/sanjose
4122,COLUMBIA COLLEGE - USCG BASE HONOLULU,HI,96819,NOT AVAILABLE
4123,AVEDA INSTITUTE DES MOINES - AVEDA INSTITUTE ROCHESTER,MN,55902,NOT AVAILABLE
4124,ST. JOHN'S COLLEGE,MD,21401,www.sjc.edu/
4125,ULSTER COUNTY COMMUNITY COLLEGE,NY,12484,www.sunyulster.edu/
4126,ALEXANDER ACADEMY,MA,01462,www.alexanderacademy.com/
4127,PRINCETON THEOLOGICAL SEMINARY,NJ,08542,www.ptsem.edu/
4128,WADE GORDON HAIRDRESSING ACADEMY-LUBBOCK,TX,79423,wadegordonacademy.com/
4129,CHAMBERLAIN UNIVERSITY-INDIANA,IN,46240,https://www.chamberlain.edu/
4130,STEVENS-HENAGER COLLEGE,UT,84058,www.stevenshenager.edu/
4131,BARBER TECH ACADEMY,SC,29115,www.barbertechacademy.com/
4132,PREMIER BARBER INSTITUTE,PA,19401,www.premierbarberinstitute.com/
4133,KENT STATE UNIVERSITY AT EAST LIVERPOOL,OH,43920,www.kent.edu/columbiana
4134,COPPER MOUNTAIN COMMUNITY COLLEGE,CA,92252,www.cmccd.edu/
4135,PINELLAS TECHNICAL COLLEGE-ST. PETERSBURG,FL,33711,www.myptc.edu/
4136,NEWMAN UNIVERSITY,KS,67213,www.newmanu.edu/
4137,EMPIRE BEAUTY SCHOOL-ELIZABETHTOWN,KY,42701,www.empire.edu/
4138,CONSERVATORY OF MUSIC OF PUERTO RICO,PR,00907,cmpr.edu/
4139,ROSEMONT COLLEGE,PA,19010,www.rosemont.edu/
4140,SCIOTO COUNTY CAREER TECHNICAL CENTER,OH,45648,www.sciototech.org/
4141,INSTITUTE FOR DOCTORAL STUDIES IN THE VISUAL ARTS,ME,04102,https://www.idsva.edu/
4142,DENTAL ASSISTANT PRO-LEBANON,OH,45036,www.dentalassistantpro.com/
4143,NAPA VALLEY COLLEGE,CA,94558,www.napavalley.edu/
4144,NORTHWEST-SHOALS COMMUNITY COLLEGE,AL,35661,https://www.nwscc.edu/
4145,MARIAN HEALTH CAREERS CENTER-VAN NUYS CAMPUS,CA,91411,www.mariancollege.edu/
4146,CITY COLLEGE-HOLLYWOOD,FL,33024,https://www.citycollege.edu/
4147,PAUL MITCHELL THE SCHOOL-RENO,NV,89502,paulmitchell.edu/reno
4148,TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-COVINGTON,TN,38019,www.tcatcovington.edu/
4149,LETOURNEAU UNIVERSITY,TX,75602,www.letu.edu/
4150,STEPHEN F AUSTIN STATE UNIVERSITY,TX,75961,www.sfasu.edu/
4151,INDIANA UNIVERSITY-KOKOMO,IN,46902,www.iuk.edu/
4152,EMPIRE BEAUTY SCHOOL-SAVANNAH,GA,31406,www.empire.edu/
4153,NEOSHO COUNTY COMMUNITY COLLEGE,KS,66720,www.neosho.edu/
4154,MEDICAL CAREER INSTITUTE,NJ,07712,www.mcinj.edu/
4155,PLATT COLLEGE-RIVERSIDE,CA,92507,www.plattcollege.edu/
4156,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,OK,74115,www.spartan.edu/
4157,OZARKS TECHNICAL COMMUNITY COLLEGE,MO,65802,www.otc.edu/
4158,BRYN MAWR COLLEGE,PA,19010,www.brynmawr.edu/
4159,CALIFORNIA TECHNICAL ACADEMY,CA,92507,www.cta.edu/
4160,VISTA COLLEGE,TX,79925,vistacollege.edu/
4161,TARLETON STATE UNIVERSITY,TX,76401,www.tarleton.edu/
4162,RIVER VALLEY COSMETOLOGY INSTITUTE,OK,74953,www.rivervalleycosmetology.com/
4163,BEYOND MEASURE BARBERING INSTITUTE,NC,27302,www.beyondmeasurebarbering.com/
4164,MCDOUGLE TECHNICAL INSTITUTE,FL,33062,mti.edu/
4165,FIRST COAST BARBER ACADEMY,FL,32202,firstcoastbarberacademy.com/
4166,DERMAL SCIENCE INTERNATIONAL AESTHETICS AND NAIL ACADEMY,VA,20190,dsiacademy.edu/
4167,THE SOUTHERN BAPTIST THEOLOGICAL SEMINARY,KY,40280,www.sbts.edu/
4168,NORTHWESTERN MICHIGAN COLLEGE,MI,49686,https://www.nmc.edu/
4169,MIDDLESEX COUNTY COLLEGE,NJ,08818,www.middlesexcc.edu/
4170,CITRUS HEIGHTS BEAUTY COLLEGE,CA,95610,chbeautycollege.com/
4171,CDE CAREER INSTITUTE,PA,18372,www.cde.edu/
4172,PAUL MITCHELL THE SCHOOL-SACRAMENTO,CA,95825,paulmitchell.edu/sacramento/
4173,CHIPOLA COLLEGE,FL,32446,www.chipola.edu/
4174,MURRAY STATE UNIVERSITY,KY,42071,www.murraystate.edu/
4175,ROSS MEDICAL EDUCATION CENTER-LANSING,MI,48917,www.rosseducation.edu/
4176,COX COLLEGE,MO,65802,https://coxcollege.edu/
4177,SUMMIT CHRISTIAN COLLEGE,NE,69341,www.summitcc.edu/
4178,UNIVERSITY SYSTEM OF NEW HAMPSHIRE SYSTEM OFFICE,NH,03301,www.usnh.edu/
4179,NATIONAL BEAUTY COLLEGE,OH,44709,www.nationalbc.com/
4180,ROSEMEAD BEAUTY SCHOOL,CA,91770,www.rosemeadbeautyschool.edu/
4181,SACRAMENTO CITY COLLEGE,CA,95822,https://www.scc.losrios.edu/
4182,PROVO COLLEGE,UT,84601,www.provocollege.edu/
4183,CREATIVE IMAGES INSTITUTE OF COSMETOLOGY-NORTH DAYTON,OH,45414,www.creativeimages.edu/
4184,HOLLYWOOD INSTITUTE,FL,33063,www.hi.edu/
4185,INTERCOAST COLLEGES-FAIRFIELD,CA,94534,https://www.intercoast.edu/
4186,JOHNSON & WALES UNIVERSITY-NORTH MIAMI,FL,33181,https://www.jwu.edu/campuses/north-miami/index.html
4187,EPIC BIBLE COLLEGE,CA,95841,epic.edu/
4188,MEADVILLE LOMBARD THEOLOGICAL SCHOOL,IL,60605,www.meadville.edu/
4189,MASSACHUSETTS COLLEGE OF LIBERAL ARTS,MA,01247,https://www.mcla.edu/
4190,SUNY WESTCHESTER COMMUNITY COLLEGE,NY,10595,www.sunywcc.edu/
4191,PENN COMMERCIAL BUSINESS/TECHNICAL SCHOOL,PA,15301,www.penncommercial.edu/
4192,TWIN CITY BEAUTY COLLEGE,MI,49085,www.tcbeautycollege.com/
4193,LIBERTY JUNIOR COLLEGE,PR,00737,www.libertyjr.edu/
4194,COVENANT THEOLOGICAL SEMINARY,MO,63141,www.covenantseminary.edu/
4195,NEW HAMPSHIRE INSTITUTE FOR THERAPEUTIC ARTS,NH,03051,www.nhita.com/
4196,INTER AMERICAN UNIVERSITY OF PUERTO RICO-BAYAMON,PR,00957,bayamon.inter.edu/
4197,TRIANGLE TECH INC-SUNBURY,PA,17801,www.triangle-tech.edu/
4198,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,AR,72205,www.uams.edu/
4199,CELEBRITY STYLIST BEAUTY SCHOOL,LA,71201,www.celebritystylistbeautyschool.com/
4200,WESTERN WYOMING COMMUNITY COLLEGE,WY,82901,https://www.westernwyoming.edu/
4201,LOS ANGELES PACIFIC UNIVERSITY,CA,91773,https://www.lapu.edu/
4202,HEALING MOUNTAIN MASSAGE SCHOOL,UT,84102,https://www.healingmountain.edu/
4203,SAN JOAQUIN VALLEY COLLEGE-MODESTO,CA,95368,www.sjvc.edu/
4204,SEMINOLE STATE COLLEGE,OK,74868,www.sscok.edu/
4205,WENATCHEE VALLEY COLLEGE,WA,98801,www.wvc.edu/
4206,SIERRA COLLEGE,CA,95677,https://www.sierracollege.edu/
4207,YESHIVATH BETH MOSHE,PA,18505,https://yeshivabethmoshe.com/
4208,URSINUS COLLEGE,PA,19426,www.ursinus.edu/
4209,SANDUSKY CAREER CENTER,OH,44870,www.sanduskycareercenter.org/
4210,COGSWELL UNIVERSITY OF SILICON VALLEY,CA,95134,https://cogswell.edu/
4211,COLLEGEAMERICA-DENVER,CO,80222,www.collegeamerica.edu/
4212,OUACHITA BAPTIST UNIVERSITY,AR,71998,www.obu.edu/
4213,ROOSEVELT UNIVERSITY,IL,60605,www.roosevelt.edu/
4214,PRATT COMMUNITY COLLEGE,KS,67124,www.prattcc.edu/
4215,SUL ROSS STATE UNIVERSITY,TX,79832,www.sulross.edu/
4216,BELMONT UNIVERSITY,TN,37212,www.belmont.edu/
4217,MONTEREY PENINSULA COLLEGE,CA,93940,www.mpc.edu/
4218,DE ANZA COLLEGE,CA,95014,www.deanza.edu/
4219,"CENTER FOR INSTRUCTION, TECHNOLOGY & INNOVATION",NY,13114,www.citiboces.org/adulteducation
4220,FRANKLIN TECHNOLOGY CENTER ADULT EDUCATION,MO,64801,www.franklintechnologycenter.com/
4221,UNIVERSITY OF PHOENIX-WASHINGTON,WA,98188,https://www.phoenix.edu/
4222,THE SALON PROFESSIONAL ACADEMY-BATTLE CREEK,MI,49015,www.tspabattlecreek.com/
4223,AMERICAN MEDICAL ACADEMY,FL,33186,www.ama.edu/
